"State","Year","Gender","Event","Class","Mark"
"Tennessee","2021","Boys","Pole Vault","Small Class","13-00"
"Tennessee","2021","Boys","Pole Vault","Division II A","15-03"
"Tennessee","2021","Boys","Pole Vault","Division II AA","14-06"
"Tennessee","2021","Boys","Pole Vault","Large Class","15-00"
"Tennessee","2019","Boys","Pole Vault","Small Class","12-00"
"Tennessee","2019","Boys","Pole Vault","Large Class","15-00"
"Tennessee","2019","Boys","Pole Vault","Division II A","14-06"
"Tennessee","2019","Boys","Pole Vault","Division II AA","13-06"
"Tennessee","2018","Boys","Pole Vault","Small Class","12-00"
"Tennessee","2018","Boys","Pole Vault","Large Class","15-00"
"Tennessee","2018","Boys","Pole Vault","Division II A","13-06"
"Tennessee","2018","Boys","Pole Vault","Division II AA","13-06"
"Tennessee","2017","Boys","Pole Vault","Division II","13-09"
"Tennessee","2017","Boys","Pole Vault","Class A-AA","13-06"
"Tennessee","2017","Boys","Pole Vault","Class AAA","14-06"
"Tennessee","2016","Boys","Pole Vault","Division II","14-00"
"Tennessee","2016","Boys","Pole Vault","Class AAA","14-06"
"Tennessee","2016","Boys","Pole Vault","Class A-AA","14-00"
"Tennessee","2015","Boys","Pole Vault","Division II","14-00"
"Tennessee","2015","Boys","Pole Vault","Class AAA","15-00"
"Tennessee","2015","Boys","Pole Vault","Class A-AA","14-00"
"Tennessee","2014","Boys","Pole Vault","Division II","16-00"
"Tennessee","2014","Boys","Pole Vault","Class AAA","15-00"
"Tennessee","2014","Boys","Pole Vault","Class A-AA","14-00"
"Tennessee","2013","Boys","Pole Vault","Class A-AA","14-00"
"Tennessee","2013","Boys","Pole Vault","Class AAA","15-00"
"Tennessee","2013","Boys","Pole Vault","Division II","16-06"
"Tennessee","2012","Boys","Pole Vault","Class A-AA","12-06.00"
"Tennessee","2012","Boys","Pole Vault","Class AAA","15-07.00"
"Tennessee","2012","Boys","Pole Vault","Division II","15-00.00"
"Tennessee","2011","Boys","Pole Vault","Class A-AA","13-06"
"Tennessee","2011","Boys","Pole Vault","Class AAA","13-06"
"Tennessee","2011","Boys","Pole Vault","Division II","14-00"
"Tennessee","2010","Boys","Pole Vault","Class A-AA","13-06"
"Tennessee","2010","Boys","Pole Vault","Class AAA","15-06.00"
"Tennessee","2010","Boys","Pole Vault","Division II","14-00"
"Tennessee","2009","Boys","Pole Vault","Class A-AA","15-00"
"Tennessee","2009","Boys","Pole Vault","Class AAA","15-00"
"Tennessee","2009","Boys","Pole Vault","Division II","15-00"
"Tennessee","2008","Boys","Pole Vault","Class AAA","12-00"
"Tennessee","2008","Boys","Pole Vault","Class A-AA","14-00"
"Tennessee","2008","Boys","Pole Vault","Division II","15-11"
"Tennessee","2007","Boys","Pole Vault","Class A-AA","13-06.00"
"Tennessee","2007","Boys","Pole Vault","Class AAA","15-00.00"
"Tennessee","2007","Boys","Pole Vault","Division II","15-00.00"
"Tennessee","2006","Boys","Pole Vault","Division II","14-00.00"
"Tennessee","2006","Boys","Pole Vault","Class AAA","15-02.00"
"Tennessee","2006","Boys","Pole Vault","Class A-AA","12-00.00"
"Tennessee","2005","Boys","Pole Vault","Class A-AA","12-06.00"
"Tennessee","2005","Boys","Pole Vault","Class AAA","15-00.00"
"Tennessee","2005","Boys","Pole Vault","Division II","13-06.00"
"Tennessee","2004","Boys","Pole Vault","Class A-AA","12-06.00"
"Tennessee","2004","Boys","Pole Vault","Class AAA","14-00.00"
"Tennessee","2004","Boys","Pole Vault","Division II","14-00.00"
"Tennessee","2003","Boys","Pole Vault","Class A-AA","13-00.00"
"Tennessee","2003","Boys","Pole Vault","Class AAA","14-06.00"
"Tennessee","2003","Boys","Pole Vault","Division II","14-00.00"
"Tennessee","2002","Boys","Pole Vault","Division II","14-00.00"
"Tennessee","2002","Boys","Pole Vault","Class AAA","15-00.00"
"Tennessee","2002","Boys","Pole Vault","Class A-AA","13-00.00"
"Tennessee","2001","Boys","Pole Vault","Class A-AA","12-00.00"
"Tennessee","2001","Boys","Pole Vault","Division II","13-06.00"
"Tennessee","2001","Boys","Pole Vault","Class AAA","15-00.00"
"Tennessee","2000","Boys","Pole Vault","Class AAA","15-07.50"
"Tennessee","2000","Boys","Pole Vault","Class A-AA","11-00.00"
"Tennessee","2000","Boys","Pole Vault","Division II","14-06.00"
"Tennessee","1999","Boys","Pole Vault","Class AAA","14-00.00"
"Tennessee","1999","Boys","Pole Vault","Class A-AA","12-06.00"
"Tennessee","1999","Boys","Pole Vault","Division II","14-06.00"
"Tennessee","1998","Boys","Pole Vault","Class AAA","14-07.00"
"Tennessee","1998","Boys","Pole Vault","Class A-AA","12-00.00"
"Tennessee","1998","Boys","Pole Vault","Division II","15-00.00"
"Tennessee","1997","Boys","Pole Vault","Class AAA","14-06.00"
"Tennessee","1997","Boys","Pole Vault","Class A-AA","13-00.00"
"Tennessee","1996","Boys","Pole Vault","Class AAA","13-06.00"
"Tennessee","1996","Boys","Pole Vault","Class A-AA","13-00.00"
"Tennessee","1995","Boys","Pole Vault","Class AAA","14-00.00"
"Tennessee","1995","Boys","Pole Vault","Class A-AA","14-00.00"
"Tennessee","1994","Boys","Pole Vault","Class AAA","13-06.00"
"Tennessee","1994","Boys","Pole Vault","Class A-AA","15-07.00"
"Tennessee","1993","Boys","Pole Vault","Class AAA","14-00.00"
"Tennessee","1993","Boys","Pole Vault","Class A-AA","14-00.00"
"Tennessee","1992","Boys","Pole Vault","Class AAA","14-01.00"
"Tennessee","1992","Boys","Pole Vault","Class A-AA","13-00.00"
"Tennessee","1991","Boys","Pole Vault","Class AAA","12-06.00"
"Tennessee","1991","Boys","Pole Vault","Class A-AA","13-00.00"
"Tennessee","1990","Boys","Pole Vault","Class AAA","14-00.00"
"Tennessee","1990","Boys","Pole Vault","Class A-AA","13-00.00"
"Tennessee","1989","Boys","Pole Vault","Class AAA","14-06.00"
"Tennessee","1989","Boys","Pole Vault","Class A-AA","13-00.00"
"Tennessee","1988","Boys","Pole Vault","Class AAA","15-00.00"
"Tennessee","1988","Boys","Pole Vault","Class A-AA","13-06.00"
"Tennessee","1987","Boys","Pole Vault","Class AAA","14-00.00"
"Tennessee","1987","Boys","Pole Vault","Class A-AA","12-06.00"
"Tennessee","1986","Boys","Pole Vault","Class AAA","14-00.00"
"Tennessee","1986","Boys","Pole Vault","Class A-AA","12-00.00"
"Tennessee","1985","Boys","Pole Vault","Class AAA","13-06.00"
"Tennessee","1985","Boys","Pole Vault","Class A-AA","12-06.00"
"Tennessee","1984","Boys","Pole Vault","Class AAA","13-00.00"
"Tennessee","1984","Boys","Pole Vault","Class A-AA","12-00.00"
"Tennessee","1983","Boys","Pole Vault","Class AAA","14-06.00"
"Tennessee","1983","Boys","Pole Vault","Class A-AA","12-06.00"
"Tennessee","1982","Boys","Pole Vault","Class AAA","13-06.00"
"Tennessee","1982","Boys","Pole Vault","Class AA","13-06.00"
"Tennessee","1982","Boys","Pole Vault","Class A","12-06.00"
"Tennessee","1981","Boys","Pole Vault","Class AAA","13-00.00"
"Tennessee","1981","Boys","Pole Vault","Class AA","13-00.00"
"Tennessee","1981","Boys","Pole Vault","Class A","12-06.00"
"Tennessee","1980","Boys","Pole Vault","Class AAA","13-00.00"
"Tennessee","1980","Boys","Pole Vault","Class AA","13-00.00"
"Tennessee","1980","Boys","Pole Vault","Class A","12-06.00"
"Tennessee","1979","Boys","Pole Vault","","13-06.00"
"Tennessee","1978","Boys","Pole Vault","","13-00.00"
"Tennessee","1977","Boys","Pole Vault","","15-06.25"
"Tennessee","1976","Boys","Pole Vault","","14-02.00"
"Tennessee","1975","Boys","Pole Vault","","13-06.00"
"Tennessee","1974","Boys","Pole Vault","","13-06.00"
"Tennessee","1973","Boys","Pole Vault","","13-06.25"""
"Tennessee","1972","Boys","Pole Vault","","13-11.00"
"Tennessee","1971","Boys","Pole Vault","","13-09.00"
"Tennessee","1970","Boys","Pole Vault","","13-06.00"
"Tennessee","1969","Boys","Pole Vault","","13-08.00"
"Tennessee","1968","Boys","Pole Vault","","13-03.00"
"Tennessee","1967","Boys","Pole Vault","","14-01.75"
"Tennessee","1966","Boys","Pole Vault","","13-04.00"
"Tennessee","1965","Boys","Pole Vault","","12-05.00"
"Tennessee","1964","Boys","Pole Vault","","13-00.50"""
"Tennessee","1963","Boys","Pole Vault","","11-09.00"
"Tennessee","1962","Boys","Pole Vault","","11-11.00"
"Tennessee","1961","Boys","Pole Vault","","11-04.00"
"Tennessee","1960","Boys","Pole Vault","","11-06.00"
"Tennessee","1959","Boys","Pole Vault","","12-07.00"
"Tennessee","1958","Boys","Pole Vault","","12-00.00"
"Tennessee","1957","Boys","Pole Vault","","12-02.25"
"Tennessee","1956","Boys","Pole Vault","","11-00.00"
"Tennessee","1955","Boys","Pole Vault","","11'-09.75"
"Tennessee","1954","Boys","Pole Vault","","11-09.00"
"Tennessee","1954","Boys","Pole Vault","","11-09.00"
"Tennessee","1953","Boys","Pole Vault","","11-00.00"
"Tennessee","1952","Boys","Pole Vault","","11-03.00"
"Tennessee","1951","Boys","Pole Vault","","11-00.00"
"Tennessee","1951","Boys","Pole Vault","","11-00.00"
"Tennessee","1950","Boys","Pole Vault","","11-00.00"
"Tennessee","1949","Boys","Pole Vault","","11-01.25"
"Tennessee","1948","Boys","Pole Vault","","09-09.00"
"Tennessee","1947","Boys","Pole Vault","","10-00.00"
"Tennessee","1947","Boys","Pole Vault","","10-00.00"
"Tennessee","1947","Boys","Pole Vault","","10-00.00"
"Tennessee","1947","Boys","Pole Vault","","10-00.00"
"Tennessee","1942","Boys","Pole Vault","","11-09.00"
"Tennessee","1941","Boys","Pole Vault","","11-02.00"
"Tennessee","1940","Boys","Pole Vault","","11-09.00"
"Tennessee","1939","Boys","Pole Vault","","11-06.00"
"Tennessee","1938","Boys","Pole Vault","","10-09.00"
"Tennessee","1937","Boys","Pole Vault","","11-06.00"
"Tennessee","1936","Boys","Pole Vault","","11-04.50"
"Tennessee","1935","Boys","Pole Vault","","11-06.00"
"Tennessee","1934","Boys","Pole Vault","","11-02.00"
"Tennessee","1933","Boys","Pole Vault","","10-09.00"
