"State","Year","Gender","Event","Class","Mark"
"Michigan","1997","Boys","800m","CLASS B","1:56.30"
"Michigan","1997","Boys","100m","CLASS B",":10.84"
"Michigan","1996","Boys","Pole Vault","CLASS B","15-0"
"Michigan","1996","Boys","High Jump","CLASS B","6-8"
"Michigan","1996","Boys","1600m","CLASS B","4:19.19"
"Michigan","1996","Boys","800m","CLASS B","1:56.30"
"Michigan","1996","Boys","100m","CLASS B",":11.21"
"Michigan","1995","Boys","Pole Vault","CLASS B","14-10"
"Michigan","1995","Boys","High Jump","CLASS B","6-6"
"Michigan","1995","Boys","1600m","CLASS B","4:19.82"
"Michigan","1995","Boys","800m","CLASS B","1:56.23"
"Michigan","1995","Boys","100m","CLASS B",":11.36"
"Michigan","1994","Boys","Pole Vault","CLASS B","15-0 1/2"
"Michigan","1994","Boys","High Jump","CLASS B","6-7"
"Michigan","1994","Boys","1600m","CLASS B","4:16.02"
"Michigan","1994","Boys","800m","CLASS B","1:55.51"
"Michigan","1994","Boys","100m","CLASS B",":10.97"
"Michigan","1993","Boys","Pole Vault","CLASS B","16-0 1/4"
"Michigan","1993","Boys","High Jump","CLASS B","6-8"
"Michigan","1993","Boys","1600m","CLASS B","4:17.03"
"Michigan","1993","Boys","800m","CLASS B","1:56.00"
"Michigan","1993","Boys","100m","CLASS B",":10.93"
"Michigan","1992","Boys","Pole Vault","CLASS B","13-11"
"Michigan","1992","Boys","High Jump","CLASS B","6-7"
"Michigan","1992","Boys","1600m","CLASS B","4:17.33"
"Michigan","1992","Boys","800m","CLASS B","1:56.67"
"Michigan","1992","Boys","100m","CLASS B",":10.81"
"Michigan","1991","Boys","Pole Vault","CLASS B","15-2"
"Michigan","1991","Boys","High Jump","CLASS B","6-7"
"Michigan","1991","Boys","1600m","CLASS B","4:17.34"
"Michigan","1991","Boys","800m","CLASS B","1:55.47"
"Michigan","1991","Boys","100m","CLASS B",":10.67"
"Michigan","1990","Boys","Pole Vault","CLASS B","14-4"
"Michigan","1990","Boys","High Jump","CLASS B","6-7"
"Michigan","1990","Boys","1600m","CLASS B","4:19.9"
"Michigan","1990","Boys","800m","CLASS B","1:54.0"
"Michigan","1990","Boys","100m","CLASS B",":10.8"
"Michigan","1999","Boys","Pole Vault","CLASS C","13-6"
"Michigan","1999","Boys","High Jump","CLASS C","6-10.25"
"Michigan","1999","Boys","1600m","CLASS C","4:18.44"
"Michigan","1999","Boys","800m","CLASS C","1:57.19"
"Michigan","1999","Boys","100m","CLASS C",":10.74"
"Michigan","1998","Boys","Pole Vault","CLASS C","15-4"
"Michigan","1998","Boys","High Jump","CLASS C","6-5"
"Michigan","1998","Boys","1600m","CLASS C","4:24.61"
"Michigan","1998","Boys","800m","CLASS C","1:56.91"
"Michigan","1998","Boys","100m","CLASS C",":11.27"
"Michigan","1997","Boys","Pole Vault","CLASS C","14-3"
"Michigan","1997","Boys","High Jump","CLASS C","6-6"
"Michigan","1997","Boys","1600m","CLASS C","4:20.20"
"Michigan","1997","Boys","800m","CLASS C","1:55.32"
"Michigan","1997","Boys","100m","CLASS C",":10.77"
"Michigan","1996","Boys","Pole Vault","CLASS C","14-1"
"Michigan","1996","Boys","High Jump","CLASS C","6-4"
"Michigan","1996","Boys","1600m","CLASS C","4:22.52"
"Michigan","1996","Boys","800m","CLASS C","1:55.17"
"Michigan","1996","Boys","100m","CLASS C",":10.72"
"Michigan","1995","Boys","Pole Vault","CLASS C","14-11"
"Michigan","1995","Boys","High Jump","CLASS C","6-5"
"Michigan","1995","Boys","1600m","CLASS C","4:23.02"
"Michigan","1995","Boys","800m","CLASS C","1:58.17"
"Michigan","1995","Boys","100m","CLASS C",":10.90"
"Michigan","1994","Boys","Pole Vault","CLASS C","14-9"
"Michigan","1994","Boys","High Jump","CLASS C","6-9"
"Michigan","1994","Boys","1600m","CLASS C","4:20.81"
"Michigan","1994","Boys","800m","CLASS C","1:57.65"
"Michigan","1994","Boys","100m","CLASS C",":11.33"
"Michigan","1993","Boys","Pole Vault","CLASS C","14-6"
"Michigan","1993","Boys","High Jump","CLASS C","6-7"
"Michigan","1993","Boys","1600m","CLASS C","4:23.54"
"Michigan","1993","Boys","800m","CLASS C","1:58.01"
"Michigan","1993","Boys","100m","CLASS C",":11.57"
"Michigan","1992","Boys","Pole Vault","CLASS C","13-9"
"Michigan","1992","Boys","High Jump","CLASS C","6-8"
"Michigan","1992","Boys","1600m","CLASS C","4:18.3"
"Michigan","1992","Boys","800m","CLASS C","1:58.5"
"Michigan","1992","Boys","100m","CLASS C",":11.1"
"Michigan","1991","Boys","Pole Vault","CLASS C","14-1"
"Michigan","1991","Boys","High Jump","CLASS C","6-10"
"Michigan","1991","Boys","1600m","CLASS C","4:21.20"
"Michigan","1991","Boys","800m","CLASS C","1:58.70"
"Michigan","1991","Boys","100m","CLASS C",":11.00"
"Michigan","1990","Boys","Pole Vault","CLASS C","14-2"
"Michigan","1990","Boys","High Jump","CLASS C","6-7"
"Michigan","1990","Boys","1600m","CLASS C","4:23.02"
"Michigan","1990","Boys","800m","CLASS C","1:57.11"
"Michigan","1990","Boys","100m","CLASS C",":11.42"
"Michigan","1999","Boys","Pole Vault","CLASS D","12-0"
"Michigan","1999","Boys","High Jump","CLASS D","6-4"
"Michigan","1999","Boys","1600m","CLASS D","4:29.76"
"Michigan","1999","Boys","800m","CLASS D","1:58.17"
"Michigan","1999","Boys","100m","CLASS D",":10.97"
"Michigan","1998","Boys","Pole Vault","CLASS D","12-6"
"Michigan","1998","Boys","High Jump","CLASS D","6-1"
"Michigan","1998","Boys","1600m","CLASS D","4:32.33"
"Michigan","1998","Boys","800m","CLASS D","1:58.70"
"Michigan","1998","Boys","100m","CLASS D",":10.95"
"Michigan","1997","Boys","Pole Vault","CLASS D","12-9"
"Michigan","1997","Boys","High Jump","CLASS D","6-4"
"Michigan","1997","Boys","1600m","CLASS D","4:17.13"
"Michigan","1997","Boys","800m","CLASS D","1:59.52"
"Michigan","1997","Boys","100m","CLASS D",":10.77"
"Michigan","1996","Boys","Pole Vault","CLASS D","12-1"
"Michigan","1996","Boys","High Jump","CLASS D","6-3"
"Michigan","1996","Boys","1600m","CLASS D","4:22.00"
"Michigan","1996","Boys","800m","CLASS D","1:59.85"
"Michigan","1996","Boys","100m","CLASS D",":11.08"
"Michigan","1995","Boys","Pole Vault","CLASS D","11-11"
"Michigan","1995","Boys","High Jump","CLASS D","5-10"
"Michigan","1995","Boys","1600m","CLASS D","4:28.73"
"Michigan","1995","Boys","800m","CLASS D","2:00.88"
"Michigan","1995","Boys","100m","CLASS D",":10.86"
"Michigan","1994","Boys","Pole Vault","CLASS D","13-9"
"Michigan","1994","Boys","High Jump","CLASS D","6-7"
"Michigan","1994","Boys","1600m","CLASS D","4:23.10"
"Michigan","1994","Boys","800m","CLASS D","2:00.29"
"Michigan","1994","Boys","100m","CLASS D",":11.16"
"Michigan","1993","Boys","Pole Vault","CLASS D","13-1"
"Michigan","1993","Boys","High Jump","CLASS D","6-4"
"Michigan","1993","Boys","1600m","CLASS D","4:21.9"
"Michigan","1993","Boys","800m","CLASS D","1:57.0"
"Michigan","1993","Boys","100m","CLASS D",":11.1"
"Michigan","1992","Boys","Pole Vault","CLASS D","14-4 3/4"
"Michigan","1992","Boys","High Jump","CLASS D","6-4"
"Michigan","1992","Boys","1600m","CLASS D","4:28.05"
"Michigan","1992","Boys","800m","CLASS D","1:58.64"
"Michigan","1992","Boys","100m","CLASS D",":11.33"
"Michigan","1991","Boys","Pole Vault","CLASS D","15-2 1/2"
"Michigan","1991","Boys","High Jump","CLASS D","6-6"
"Michigan","1991","Boys","1600m","CLASS D","4:21.43"
"Michigan","1991","Boys","800m","CLASS D","1:58.24"
"Michigan","1991","Boys","100m","CLASS D",":11.66"
"Michigan","1990","Boys","Pole Vault","CLASS D","14-0 1/2"
"Michigan","1990","Boys","High Jump","CLASS D","6-7"
"Michigan","1990","Boys","1600m","CLASS D","4:22.93"
"Michigan","1990","Boys","800m","CLASS D","2:01.06"
"Michigan","1990","Boys","100m","CLASS D",":11.16"
"Michigan","2009","Boys","Pole Vault","LP DIVISION 1","15-4"
"Michigan","2009","Boys","High Jump","LP DIVISION 1","6-8"
"Michigan","2009","Boys","1600m","LP DIVISION 1","4:07.71"
"Michigan","2009","Boys","800m","LP DIVISION 1","1:52.13"
"Michigan","2009","Boys","100m","LP DIVISION 1","10.89"
"Michigan","2008","Boys","Pole Vault","LP DIVISION 1","14-3"
"Michigan","2008","Boys","High Jump","LP DIVISION 1","6-6"
"Michigan","2008","Boys","1600m","LP DIVISION 1","4:15.33"
"Michigan","2008","Boys","800m","LP DIVISION 1","1:53.92"
"Michigan","2008","Boys","100m","LP DIVISION 1","10.76"
"Michigan","2007","Boys","Pole Vault","LP DIVISION 1","16-1"
"Michigan","2007","Boys","High Jump","LP DIVISION 1","6-7"
"Michigan","2007","Boys","1600m","LP DIVISION 1","4:13.90"
"Michigan","2007","Boys","800m","LP DIVISION 1","1:54.03"
"Michigan","2007","Boys","100m","LP DIVISION 1","10.94"
"Michigan","2006","Boys","Pole Vault","LP DIVISION 1","16-0"
"Michigan","2006","Boys","High Jump","LP DIVISION 1","6-7"
"Michigan","2006","Boys","1600m","LP DIVISION 1","4:16.85"
"Michigan","2006","Boys","800m","LP DIVISION 1","1:54.21"
"Michigan","2006","Boys","100m","LP DIVISION 1","10.75"
"Michigan","2005","Boys","Pole Vault","LP DIVISION 1","15-0"
"Michigan","2005","Boys","High Jump","LP DIVISION 1","6-9"
"Michigan","2005","Boys","1600m","LP DIVISION 1","4:09.35"
"Michigan","2005","Boys","800m","LP DIVISION 1","1:52.98"
"Michigan","2005","Boys","100m","LP DIVISION 1","10.56"
"Michigan","2004","Boys","Pole Vault","LP DIVISION 1","14-10"
"Michigan","2004","Boys","High Jump","LP DIVISION 1","6-10.25"
"Michigan","2004","Boys","1600m","LP DIVISION 1","4:09.11"
"Michigan","2004","Boys","800m","LP DIVISION 1","1:52.01"
"Michigan","2004","Boys","100m","LP DIVISION 1","10.82"
"Michigan","2003","Boys","Pole Vault","LP DIVISION 1","13-7.01"
"Michigan","2003","Boys","High Jump","LP DIVISION 1","6-6"
"Michigan","2003","Boys","1600m","LP DIVISION 1","4:17.91"
"Michigan","2003","Boys","800m","LP DIVISION 1","1:52.94"
"Michigan","2003","Boys","100m","LP DIVISION 1","10.83"
"Michigan","2002","Boys","Pole Vault","LP DIVISION 1","14-9"
"Michigan","2002","Boys","High Jump","LP DIVISION 1","6-7"
"Michigan","2002","Boys","1600m","LP DIVISION 1","4:14.00"
"Michigan","2002","Boys","800m","LP DIVISION 1","1:53.10"
"Michigan","2002","Boys","100m","LP DIVISION 1",":10.70"
"Michigan","2001","Boys","Pole Vault","LP DIVISION 1","14-6"
"Michigan","2001","Boys","High Jump","LP DIVISION 1","6-8"
"Michigan","2001","Boys","800m","LP DIVISION 1","1:53.92"
"Michigan","2001","Boys","1600m","LP DIVISION 1","4:13.40"
"Michigan","2001","Boys","100m","LP DIVISION 1",":10.86"
"Michigan","2000","Boys","Pole Vault","LP DIVISION 1","14-0"
"Michigan","2000","Boys","High Jump","LP DIVISION 1","6-8"
"Michigan","2000","Boys","1600m","LP DIVISION 1","4:08.08"
"Michigan","2000","Boys","800m","LP DIVISION 1","1:52.59"
"Michigan","2000","Boys","100m","LP DIVISION 1",":10.56"
"Michigan","2009","Boys","Pole Vault","UP DIVISION 1","13-0"
"Michigan","2009","Boys","High Jump","UP DIVISION 1","6-2"
"Michigan","2009","Boys","1600m","UP DIVISION 1","4:32.25"
"Michigan","2009","Boys","800m","UP DIVISION 1","2:01.95"
"Michigan","2009","Boys","100m","UP DIVISION 1","11.17"
"Michigan","2008","Boys","Pole Vault","UP DIVISION 1","13-0"
"Michigan","2008","Boys","High Jump","UP DIVISION 1","6-0"
"Michigan","2008","Boys","1600m","UP DIVISION 1","4:34.03"
"Michigan","2008","Boys","800m","UP DIVISION 1","2:02.90"
"Michigan","2008","Boys","100m","UP DIVISION 1","11.41"
"Michigan","2007","Boys","Pole Vault","UP DIVISION 1","13-7*"
"Michigan","2007","Boys","High Jump","UP DIVISION 1","6-0"
"Michigan","2007","Boys","1600m","UP DIVISION 1","4:29.05"
"Michigan","2007","Boys","800m","UP DIVISION 1","2:00.16"
"Michigan","2007","Boys","100m","UP DIVISION 1","11.63"
"Michigan","2006","Boys","Pole Vault","UP DIVISION 1","13-6"
"Michigan","2006","Boys","High Jump","UP DIVISION 1","6-4.50"
"Michigan","2006","Boys","1600m","UP DIVISION 1","4:31.46"
"Michigan","2006","Boys","800m","UP DIVISION 1","2:03.45"
"Michigan","2006","Boys","100m","UP DIVISION 1","11.27"
"Michigan","2005","Boys","Pole Vault","UP DIVISION 1","13-3"
"Michigan","2005","Boys","High Jump","UP DIVISION 1","6-3"
"Michigan","2005","Boys","1600m","UP DIVISION 1","4:37.94"
"Michigan","2005","Boys","800m","UP DIVISION 1","1:58.06"
"Michigan","2005","Boys","100m","UP DIVISION 1","11.36"
"Michigan","2004","Boys","Pole Vault","UP DIVISION 1","12-6"
"Michigan","2004","Boys","High Jump","UP DIVISION 1","6-5"
"Michigan","2004","Boys","1600m","UP DIVISION 1","4:33.04"
"Michigan","2004","Boys","800m","UP DIVISION 1","2:02.72"
"Michigan","2004","Boys","100m","UP DIVISION 1","11.43"
"Michigan","2003","Boys","Pole Vault","UP DIVISION 1","12-0"
"Michigan","2003","Boys","High Jump","UP DIVISION 1","6-0"
"Michigan","2003","Boys","1600m","UP DIVISION 1","4:37.93"
"Michigan","2003","Boys","800m","UP DIVISION 1","2:01.96"
"Michigan","2003","Boys","100m","UP DIVISION 1","11.25"
"Michigan","2009","Boys","Pole Vault","LP DIVISION 2","15-2"
"Michigan","2009","Boys","High Jump","LP DIVISION 2","6-9"
"Michigan","2009","Boys","1600m","LP DIVISION 2","4:18.08"
"Michigan","2009","Boys","800m","LP DIVISION 2","1:55.49"
"Michigan","2009","Boys","100m","LP DIVISION 2","10.98"
"Michigan","2008","Boys","Pole Vault","LP DIVISION 2","14-8"
"Michigan","2008","Boys","High Jump","LP DIVISION 2","6-6"
"Michigan","2008","Boys","1600m","LP DIVISION 2","4:12.98"
"Michigan","2008","Boys","800m","LP DIVISION 2","1:51.76"
"Michigan","2008","Boys","100m","LP DIVISION 2","10.52"
"Michigan","2007","Boys","Pole Vault","LP DIVISION 2","16-0"
"Michigan","2007","Boys","High Jump","LP DIVISION 2","6-10"
"Michigan","2007","Boys","1600m","LP DIVISION 2","4:15.84"
"Michigan","2007","Boys","800m","LP DIVISION 2","1:54.61"
"Michigan","2007","Boys","100m","LP DIVISION 2","10.88"
"Michigan","2006","Boys","Pole Vault","LP DIVISION 2","14-7"
"Michigan","2006","Boys","High Jump","LP DIVISION 2","6-6"
"Michigan","2006","Boys","1600m","LP DIVISION 2","4:14.59"
"Michigan","2006","Boys","800m","LP DIVISION 2","1:53.63"
"Michigan","2006","Boys","100m","LP DIVISION 2","10.44"
"Michigan","2005","Boys","Pole Vault","LP DIVISION 2","14-9"
"Michigan","2005","Boys","High Jump","LP DIVISION 2","6-10"
"Michigan","2005","Boys","1600m","LP DIVISION 2","4:09.45"
"Michigan","2005","Boys","800m","LP DIVISION 2","1:53.73"
"Michigan","2005","Boys","100m","LP DIVISION 2","10.79"
"Michigan","2004","Boys","Pole Vault","LP DIVISION 2","14-6"
"Michigan","2004","Boys","High Jump","LP DIVISION 2","6-9"
"Michigan","2004","Boys","1600m","LP DIVISION 2","4:13.83"
"Michigan","2004","Boys","800m","LP DIVISION 2","1:54.39"
"Michigan","2004","Boys","100m","LP DIVISION 2","11.07"
"Michigan","2003","Boys","Pole Vault","LP DIVISION 2","14-6"
"Michigan","2003","Boys","High Jump","LP DIVISION 2","6-7"
"Michigan","2003","Boys","1600m","LP DIVISION 2","4:13.59"
"Michigan","2003","Boys","800m","LP DIVISION 2","1:53.74"
"Michigan","2003","Boys","100m","LP DIVISION 2","10.82"
"Michigan","2002","Boys","Pole Vault","LP DIVISION 2","15-3"
"Michigan","2002","Boys","High Jump","LP DIVISION 2","6-11"
"Michigan","2002","Boys","1600m","LP DIVISION 2","4:15.96"
"Michigan","2002","Boys","800m","LP DIVISION 2","1:54.66"
"Michigan","2002","Boys","100m","LP DIVISION 2",":10.80"
"Michigan","2001","Boys","Pole Vault","LP DIVISION 2","15-0"
"Michigan","2001","Boys","High Jump","LP DIVISION 2","6-9"
"Michigan","2001","Boys","800m","LP DIVISION 2","1:54.26"
"Michigan","2001","Boys","1600m","LP DIVISION 2","4:13.47"
"Michigan","2001","Boys","100m","LP DIVISION 2",":10.85"
"Michigan","2000","Boys","Pole Vault","LP DIVISION 2","14-9"
"Michigan","2000","Boys","High Jump","LP DIVISION 2","6-8"
"Michigan","2000","Boys","1600m","LP DIVISION 2","4:15.882"
"Michigan","2000","Boys","800m","LP DIVISION 2","1:54.791"
"Michigan","2000","Boys","100m","LP DIVISION 2",":10.722"
"Michigan","2009","Boys","Pole Vault","UP DIVISION 2","11-6"
"Michigan","2009","Boys","High Jump","UP DIVISION 2","6-2"
"Michigan","2009","Boys","1600m","UP DIVISION 2","4:34.33*"
"Michigan","2009","Boys","800m","UP DIVISION 2","2:03.29"
"Michigan","2009","Boys","100m","UP DIVISION 2","11.43"
"Michigan","2008","Boys","Pole Vault","UP DIVISION 2","11-6"
"Michigan","2008","Boys","High Jump","UP DIVISION 2","6-1"
"Michigan","2008","Boys","1600m","UP DIVISION 2","4:34.59"
"Michigan","2008","Boys","800m","UP DIVISION 2","2:02.78"
"Michigan","2008","Boys","100m","UP DIVISION 2","11.48"
"Michigan","2007","Boys","Pole Vault","UP DIVISION 2","12-0"
"Michigan","2007","Boys","High Jump","UP DIVISION 2","5-10"
"Michigan","2007","Boys","1600m","UP DIVISION 2","4:34.59*"
"Michigan","2007","Boys","800m","UP DIVISION 2","1:59.36*"
"Michigan","2007","Boys","100m","UP DIVISION 2","11.64"
"Michigan","2006","Boys","Pole Vault","UP DIVISION 2","12-0"
"Michigan","2006","Boys","High Jump","UP DIVISION 2","5-10"
"Michigan","2006","Boys","1600m","UP DIVISION 2","4:46.57"
"Michigan","2006","Boys","800m","UP DIVISION 2","2:03.97"
"Michigan","2006","Boys","100m","UP DIVISION 2","11.27"
"Michigan","2005","Boys","Pole Vault","UP DIVISION 2","12-0"
"Michigan","2005","Boys","High Jump","UP DIVISION 2","6-0"
"Michigan","2005","Boys","1600m","UP DIVISION 2","4:37.30"
"Michigan","2005","Boys","800m","UP DIVISION 2","2:02.92"
"Michigan","2005","Boys","100m","UP DIVISION 2","11.71"
"Michigan","2004","Boys","Pole Vault","UP DIVISION 2","12-0"
"Michigan","2004","Boys","High Jump","UP DIVISION 2","6-0"
"Michigan","2004","Boys","1600m","UP DIVISION 2","4:38.53"
"Michigan","2004","Boys","800m","UP DIVISION 2","2:02.22"
"Michigan","2004","Boys","100m","UP DIVISION 2","11.77"
"Michigan","2009","Boys","Pole Vault","LP DIVISION 3","14-6"
"Michigan","2009","Boys","High Jump","LP DIVISION 3","6-8"
"Michigan","2009","Boys","1600m","LP DIVISION 3","4:17.82"
"Michigan","2009","Boys","800m","LP DIVISION 3","1:55.86"
"Michigan","2009","Boys","100m","LP DIVISION 3","10.83"
"Michigan","2008","Boys","Pole Vault","LP DIVISION 3","13-9"
"Michigan","2008","Boys","High Jump","LP DIVISION 3","6-6.20"
"Michigan","2008","Boys","1600m","LP DIVISION 3","4:16.97"
"Michigan","2008","Boys","800m","LP DIVISION 3","1:51.76"
"Michigan","2008","Boys","100m","LP DIVISION 3","10.89"
"Michigan","2007","Boys","Pole Vault","LP DIVISION 3","14-9"
"Michigan","2007","Boys","High Jump","LP DIVISION 3","6-7"
"Michigan","2007","Boys","1600m","LP DIVISION 3","4:15.07"
"Michigan","2007","Boys","800m","LP DIVISION 3","1:53.86"
"Michigan","2007","Boys","100m","LP DIVISION 3","10.82"
"Michigan","2006","Boys","Pole Vault","LP DIVISION 3","14-6"
"Michigan","2006","Boys","High Jump","LP DIVISION 3","6-8"
"Michigan","2006","Boys","1600m","LP DIVISION 3","4:22.00"
"Michigan","2006","Boys","800m","LP DIVISION 3","1:57.09"
"Michigan","2006","Boys","100m","LP DIVISION 3","10.82"
"Michigan","2005","Boys","Pole Vault","LP DIVISION 3","14-3"
"Michigan","2005","Boys","High Jump","LP DIVISION 3","7-0"
"Michigan","2005","Boys","1600m","LP DIVISION 3","4:14.93"
"Michigan","2005","Boys","800m","LP DIVISION 3","1:54.22"
"Michigan","2005","Boys","100m","LP DIVISION 3","10.91"
"Michigan","2004","Boys","Pole Vault","LP DIVISION 3","15-9.25"
"Michigan","2004","Boys","High Jump","LP DIVISION 3","6-9"
"Michigan","2004","Boys","1600m","LP DIVISION 3","4:17.67"
"Michigan","2004","Boys","800m","LP DIVISION 3","1:55.12"
"Michigan","2004","Boys","100m","LP DIVISION 3","11.00"
"Michigan","2003","Boys","Pole Vault","LP DIVISION 3","14-6"
"Michigan","2003","Boys","High Jump","LP DIVISION 3","6-4"
"Michigan","2003","Boys","1600m","LP DIVISION 3","4:19.02"
"Michigan","2003","Boys","800m","LP DIVISION 3","1:54.85"
"Michigan","2003","Boys","100m","LP DIVISION 3","10.76"
"Michigan","2002","Boys","Pole Vault","LP DIVISION 3","15-0"
"Michigan","2002","Boys","High Jump","LP DIVISION 3","6-4"
"Michigan","2002","Boys","1600m","LP DIVISION 3","4:21.29"
"Michigan","2002","Boys","800m","LP DIVISION 3","1:54.51"
"Michigan","2002","Boys","100m","LP DIVISION 3",":11.02"
"Michigan","2001","Boys","Pole Vault","LP DIVISION 3","15-9"
"Michigan","2001","Boys","High Jump","LP DIVISION 3","6-5"
"Michigan","2001","Boys","800m","LP DIVISION 3","1:55.35"
"Michigan","2001","Boys","1600m","LP DIVISION 3","4:17.40"
"Michigan","2001","Boys","100m","LP DIVISION 3",":11.03"
"Michigan","2000","Boys","Pole Vault","LP DIVISION 3","14-6"
"Michigan","2000","Boys","High Jump","LP DIVISION 3","6-7"
"Michigan","2000","Boys","1600m","LP DIVISION 3","4:12.62"
"Michigan","2000","Boys","800m","LP DIVISION 3","1:54.44"
"Michigan","2000","Boys","100m","LP DIVISION 3",":11.04"
"Michigan","2009","Boys","Pole Vault","UP DIVISION 3"," 12-6"
"Michigan","2009","Boys","High Jump","UP DIVISION 3"," 5-11"
"Michigan","2009","Boys","1600m","UP DIVISION 3"," 4:35.05"
"Michigan","2009","Boys","800m","UP DIVISION 3"," 2:03.41"
"Michigan","2009","Boys","100m","UP DIVISION 3"," 11.30"
"Michigan","2008","Boys","Pole Vault","UP DIVISION 3"," 11-6"
"Michigan","2008","Boys","High Jump","UP DIVISION 3","  6-1"
"Michigan","2008","Boys","1600m","UP DIVISION 3"," 4:34.01"
"Michigan","2008","Boys","800m","UP DIVISION 3"," 2:03.97"
"Michigan","2008","Boys","100m","UP DIVISION 3"," 11.72"
"Michigan","2007","Boys","Pole Vault","UP DIVISION 3"," 13-3*"
"Michigan","2007","Boys","High Jump","UP DIVISION 3"," 6-2"
"Michigan","2007","Boys","1600m","UP DIVISION 3"," 4:41.53"
"Michigan","2007","Boys","800m","UP DIVISION 3"," 2:04.83"
"Michigan","2007","Boys","100m","UP DIVISION 3"," 11.87"
"Michigan","2006","Boys","Pole Vault","UP DIVISION 3","13-0.75"
"Michigan","2006","Boys","High Jump","UP DIVISION 3","6-3"
"Michigan","2006","Boys","1600m","UP DIVISION 3","4:44.29"
"Michigan","2006","Boys","800m","UP DIVISION 3","2:07.96"
"Michigan","2006","Boys","100m","UP DIVISION 3","11.64"
"Michigan","2005","Boys","Pole Vault","UP DIVISION 3","12-0"
"Michigan","2005","Boys","High Jump","UP DIVISION 3","6-2"
"Michigan","2005","Boys","1600m","UP DIVISION 3","4:42.63"
"Michigan","2005","Boys","800m","UP DIVISION 3","2:04.74"
"Michigan","2005","Boys","100m","UP DIVISION 3","11.51"
"Michigan","2004","Boys","Pole Vault","UP DIVISION 3","12-6"
"Michigan","2004","Boys","High Jump","UP DIVISION 3","6-0"
"Michigan","2004","Boys","1600m","UP DIVISION 3","4:37.30"
"Michigan","2004","Boys","800m","UP DIVISION 3","2:04.02"
"Michigan","2004","Boys","100m","UP DIVISION 3","11.75"
"Michigan","2009","Boys","Pole Vault","LP DIVISION 4","14-0"
"Michigan","2009","Boys","High Jump","LP DIVISION 4","6-10.50"
"Michigan","2009","Boys","1600m","LP DIVISION 4","4:16.94"
"Michigan","2009","Boys","800m","LP DIVISION 4","1:58.26"
"Michigan","2009","Boys","100m","LP DIVISION 4","11.15"
"Michigan","2008","Boys","Pole Vault","LP DIVISION 4","14-0"
"Michigan","2008","Boys","High Jump","LP DIVISION 4","6-5"
"Michigan","2008","Boys","1600m","LP DIVISION 4","4:24.05"
"Michigan","2008","Boys","800m","LP DIVISION 4","1:59.49"
"Michigan","2008","Boys","100m","LP DIVISION 4","11.10"
"Michigan","2007","Boys","Pole Vault","LP DIVISION 4","14-0"
"Michigan","2007","Boys","High Jump","LP DIVISION 4","6-5"
"Michigan","2007","Boys","1600m","LP DIVISION 4","4:22.04"
"Michigan","2007","Boys","800m","LP DIVISION 4","1:57.19"
"Michigan","2007","Boys","100m","LP DIVISION 4","11.26"
"Michigan","2006","Boys","Pole Vault","LP DIVISION 4","14-0"
"Michigan","2006","Boys","High Jump","LP DIVISION 4","6-2"
"Michigan","2006","Boys","1600m","LP DIVISION 4","4:23.16"
"Michigan","2006","Boys","800m","LP DIVISION 4","1:55.2"
"Michigan","2006","Boys","100m","LP DIVISION 4","10.98"
"Michigan","2005","Boys","Pole Vault","LP DIVISION 4","14-0"
"Michigan","2005","Boys","High Jump","LP DIVISION 4","6-8"
"Michigan","2005","Boys","1600m","LP DIVISION 4","4:24.29"
"Michigan","2005","Boys","800m","LP DIVISION 4","1:56.64"
"Michigan","2005","Boys","100m","LP DIVISION 4","10.77"
"Michigan","2004","Boys","Pole Vault","LP DIVISION 4","14-5"
"Michigan","2004","Boys","High Jump","LP DIVISION 4","6-6"
"Michigan","2004","Boys","1600m","LP DIVISION 4","4:24.10"
"Michigan","2004","Boys","800m","LP DIVISION 4","1:54.06"
"Michigan","2004","Boys","100m","LP DIVISION 4","11.29"
"Michigan","2003","Boys","Pole Vault","LP DIVISION 4","13-7"
"Michigan","2003","Boys","High Jump","LP DIVISION 4","6-3"
"Michigan","2003","Boys","1600m","LP DIVISION 4","4:19.47"
"Michigan","2003","Boys","800m","LP DIVISION 4","1:55.38"
"Michigan","2003","Boys","100m","LP DIVISION 4","10.99"
"Michigan","2002","Boys","Pole Vault","LP DIVISION 4","13-9"
"Michigan","2002","Boys","High Jump","LP DIVISION 4","6-6"
"Michigan","2002","Boys","1600m","LP DIVISION 4","4:21.66"
"Michigan","2002","Boys","800m","LP DIVISION 4","1:54.97"
"Michigan","2002","Boys","100m","LP DIVISION 4",":11.11"
"Michigan","2001","Boys","Pole Vault","LP DIVISION 4","12-7"
"Michigan","2001","Boys","High Jump","LP DIVISION 4","6-9"
"Michigan","2001","Boys","800m","LP DIVISION 4","1:57.60"
"Michigan","2001","Boys","1600m","LP DIVISION 4","4:21.12"
"Michigan","2001","Boys","100m","LP DIVISION 4",":10.94"
"Michigan","2000","Boys","Pole Vault","LP DIVISION 4","12-10"
"Michigan","2000","Boys","High Jump","LP DIVISION 4","6-2"
"Michigan","2000","Boys","1600m","LP DIVISION 4","4:23.16"
"Michigan","2000","Boys","800m","LP DIVISION 4","1:56.188"
"Michigan","2000","Boys","100m","LP DIVISION 4",":11.05"
"Michigan","2019","Boys","Pole Vault","LP DIVISION 1","15-3.00"
"Michigan","2019","Boys","High Jump","LP DIVISION 1","6-6.00"
