2007,,
"",3A,"Austin Collins, Colton ......................... 4:00.21"
"",2A,"Zach Holloway, Central Linn ............... 4:12.75"
"",1A,"Jack O’Leary, Paisley ......................... 4:08.98"
3000m Run,6A,"Matthew Melancon, Sheldon .............. 8:30.78"
"",5A,"Ian Burgess, Franklin ......................... 8:39.00"
"",4A,"Taylor Steele, Sisters ......................... 8:49.03"
"",3A,"Hudson Eustace, Cascade Christian .. 8:49.94"
"",2A,"Joseph Ewers, Central Linn ................ 9:15.71"
"",1A,"Alex Dillard, Dufur .............................. 8:57.90"
110m H,6A,"Korey Smith, Roseburg ......................... 14.54"
"",5A,"Blake Kemp, Marshfield ......................... 14.94"
"",4A,"Ted Wogan, Klamath Union .................. 14.92"
"",3A,"Leo Willilamson, Toledo ........................ 15.26"
"",2A,"Mark LaCoste, Central Linn ................... 15.59"
"",1A,"Blake Steeves, Crane ............................ 15.83"
300m H,6A,"Korey Smith, Roseburg ......................... 38.65"
"",5A,"Blake Kemp, Marshfield ......................... 39.17"
"",4A,"Jordan Reeher, Crook County ............... 38.59"
"",3A,"Justin Angove, Bandon.......................... 40.36"
"",2A,"Tyler Funk, Culver ................................. 40.52"
"",1A,"TJ Potter, Crane .................................... 40.93"
4x100m R,6A,ALOHA .................................................. 41.45
"",,"(Wood, Prince, Russo, Tyner)"
"",5A,SUMMIT ................................................ 42.85
"",,"(Needham, Sanderson, Thomas, Peay)"
"",4A,SCAPPOOSE ........................................ 43.54
"",,"(Harris, Bowe, Amick, Siscoe)"
"",3A,CASCADE CHRISTIAN ......................... 44.49
"",,"(Stickler, Williams, Brown, Muswieck)"
"",2A,CENTRAL LINN .................................... 43.67
"",,"(Wyne, Avilez, M. LaCoste, S. LaCoste)"
"",1A,PACIFIC ................................................ 44.43
"",,"(Wagner, Everest, Hunter, Johnston)"
4x400m R,6A,SUNSET ............................................. 3:20.70
"",,"(Zechenelly, Helms, Bell, Beaton)"
"",5A,SILVERSON ....................................... 3:24.07
"",,"(Rogness, Gengler, Bochsler, Reinhard)"
"",4A,BANKS ............................................... 3:24.52
"",,"(Seyferth, Sandstrom, Murray, Norgren)"
"",3A,WESTSIDE CHRISTIAN .................... 3:27.63
"",,"(Anderson, Rettmann, Thompson, Harris)"
"",2A,ENTERPRISE .................................... 3:31.49
"",,"(Stangel, Burns, Micka, Lynn)"
"",1A,SOUTHWEST CHRISTIAN ................ 3:33.56
"",,"(Eaton, Lane, Webb, Martin)."
Long Jump,6A,"Zechariah McLaurin, Centennial ......... 25-5.25"
"",5A,"Adam Schamp, South Albany ............. 22-7.75"
"",4A,"Jordan Reeher, Crook County ................. 23-0"
"",3A,"Isiah Nahwahquaw, Chemawa ................ 21-6"
"",2A,"Derek Traeger, Kennedy ......................... 20-3"
"",1A,"Blake Steeves, Crane ......................... 21-5.25"
Triple Jump,6A,"Kenneth Newcome, Roseburg .............. 46-9.5"
"",5A,"Blake Kemp, Marshfield ........................... 46-2"
"",4A,"Oshay Dunmore, Newport .................. 44-1.25"
"",3A,"Marcellus Ramos, Nyssa .................... 45-1.75"
"",2A,"Kasey Dunn, Days Creek ................... 42-9.75"
"",1A,"Blake Steeves, Crane .............................. 46-7"
Shot Put,6A,"Ryan Crouser, Barlow ......................... 65-7.5"
"",5A,"Tyrone Holmes, Eagle Point ................. 56-3.5"
"",4A,"Jefferson Jarvis, Hidden Valley ............... 59-5"
"",3A,"Brandon Steinhauer, Corbett ................... 46-1"
"",2A,"Terver Walker, Central Linn ..................... 49-6"
"",1A,"Jeremiah Woods,"
"",,Damascus Christian ......................... 47-11.75
Discus,6A,"Ryan Crouser, Barlow ............................ 179-1"
"",5A,"Dalton Milburn, Marshfield ..................... 178-0"
"",4A,"Jefferson Jarvis, Hidden Valley .............. 178-4"
"",3A,"A.J. Hedgecock, Dayton....................... 139-10"
"",2A,"Tanner Eastlick, Crow ............................ 146-1"
"",1A,"Keith Sweeton,"
"",,N. Clackamas Christian.......................... 146-3
Javelin,6A,"Junior Espitia, South Salem ................... 196-4"
"",5A,"Dallas Milburn, Marshfield ...................... 185-8"
"",4A,"Kerrick Roach, Philomath....................... 187-6"
"",3A,"Tre Hale-Edmerson, Sherican ................ 186-9"
"",2A,"Erich Roepke, Enterprise ..................... 173-10"
"",1A,"Justin Larson, Dayville ........................... 192-1"
High Jump,6A,"Kenneth Newcome, Roseburg ................... 6-6"
"",5A,"Ken Sharp, Marshfield ............................... 6-5"
"",4A,"Brandon Nash, Junction City ...................... 6-5"
"",3A,"Nick O’Connell, Creswell ............................ 6-4"
"",2A,"David Thurmond, Pilot Rock ...................... 6-3"
"",1A,"Trenton Dixon, Powder Valley .................... 6-2"
Pole Vault,6A,"JJ Julifs, Sheldon ................................ 16-4.75"
"",5A,"Erik Jorgensen, Summit ........................... 14-6"
"",4A,"Matt Hidalgo, Banks ................................. 15-6"
"",3A,"Joseph Pelley, Santiam Christian............. 13-6"
"",2A,"Tyler Funk, Culver .................................... 14-1"
"",1A,"Jeran Conaway, Crane ............................ 13-6"
