"State","Year","Gender","Event","Class","Mark"
"Illinois","1921","Boys","100y","A",":101?5"
"Illinois","1921","Boys","100y","B",":102?5"
"Illinois","1922","Boys","100y","A",":101?5"
"Illinois","1922","Boys","100y","B",":103?5"
"Illinois","1923","Boys","100y","A",":101?5"
"Illinois","1923","Boys","100y","B",":101?5"
"Illinois","1924","Boys","100y","A",":103?5"
"Illinois","1924","Boys","100y","B",":103?5"
"Illinois","1925","Boys","100y","A",":104?5"
"Illinois","1925","Boys","100y","B",":11"
"Illinois","1926","Boys","100y","","wrong distance"
"Illinois","1927","Boys","100y","",":10.4"
"Illinois","1928","Boys","100y","",":09.8"
"Illinois","1929","Boys","100y","",":09.9"
"Illinois","1930","Boys","100y","",":09.8"
"Illinois","1931","Boys","100y","",":10.4"
"Illinois","1932","Boys","100y","",":09.7"
"Illinois","1933","Boys","100y","",":10"
"Illinois","1934","Boys","100y","",":09.9"
"Illinois","1935","Boys","100y","",":10"
"Illinois","1936","Boys","100y","",":10.0"
"Illinois","1937","Boys","100y","",":10"
"Illinois","1938","Boys","100y","",":10"
"Illinois","1939","Boys","100y","",":10.30"
"Illinois","1940","Boys","100y","",":10"
"Illinois","1941","Boys","100y","",":09.9"
"Illinois","1942","Boys","100y","",":10.1"
"Illinois","1943","Boys","100y","",":10.2"
"Illinois","1944","Boys","100y","",":10.1"
"Illinois","1945","Boys","100y","",":10.4"
"Illinois","1946","Boys","100y","",":10.1"
"Illinois","1947","Boys","100y","",":10.0"
"Illinois","1948","Boys","100y","",":10.4"
"Illinois","1949","Boys","100y","",":10.1"
"Illinois","1950","Boys","100y","",":09.6"
"Illinois","1951","Boys","100y","",":10.0"
"Illinois","1952","Boys","100y","",":10.2"
"Illinois","1953","Boys","100y","",":10.0"
"Illinois","1954","Boys","100y","",":10.1"
"Illinois","1955","Boys","100y","",":10.3"
"Illinois","1956","Boys","100y","",":09.9"
"Illinois","1957","Boys","100y","",":10.0"
"Illinois","1958","Boys","100y","",":10.3"
"Illinois","1959","Boys","100y","",":10.0"
"Illinois","1960","Boys","100y","",":10.4"
"Illinois","1961","Boys","100y","",":09.9"
"Illinois","1962","Boys","100y","",":10.1"
"Illinois","1963","Boys","100y","",":09.8"
"Illinois","1964","Boys","100y","",":10.3"
"Illinois","1965","Boys","100y","",":10.5"
"Illinois","1966","Boys","100y","",":09.9"
"Illinois","1967","Boys","100y","",":09.7"
"Illinois","1968","Boys","100y","",":09.8"
"Illinois","1969","Boys","100y","",":09.7"
"Illinois","1970","Boys","100y","",":09.5"
"Illinois","1971","Boys","100y","",":09.6"
"Illinois","1972","Boys","100y","",":09.5"
"Illinois","1893","Boys","880y","","2:16"
"Illinois","1894","Boys","880y","","2:152?5"
"Illinois","1895","Boys","880y","","2:14"
"Illinois","1896","Boys","880y","","2:063?5"
"Illinois","1897","Boys","880y","","2:091?5"
"Illinois","1898","Boys","880y","","2:124?5"
"Illinois","1899","Boys","880y","","2:101?5"
"Illinois","1900","Boys","880y","","2:15"
"Illinois","1901","Boys","880y","","2:04"
"Illinois","1902","Boys","880y","","2:044?5"
"Illinois","1903","Boys","880y","","2:063?5"
"Illinois","1904","Boys","880y","","2:05"
"Illinois","1905","Boys","880y","","NT"
"Illinois","1906","Boys","880y","","2:054?5"
"Illinois","1907","Boys","880y","","2:031?5"
"Illinois","1908","Boys","880y","","2:061?5"
"Illinois","1909","Boys","880y","","2:062?5"
"Illinois","1910","Boys","880y","","2:05"
"Illinois","1911","Boys","880y","","2:023?5"
"Illinois","1912","Boys","880y","","2:08"
"Illinois","1913","Boys","880y","","2:05"
"Illinois","1914","Boys","880y","A","1:594?5"
"Illinois","1914","Boys","880y","B","2:06"
"Illinois","1915","Boys","880y","A","2:05"
"Illinois","1915","Boys","880y","B","2:054?5"
"Illinois","1916","Boys","880y","A","2:043?5"
"Illinois","1916","Boys","880y","B","2:084?5"
"Illinois","1916","Boys","880y","C","2:092?5"
"Illinois","1919","Boys","880y","A","2:043?5"
"Illinois","1919","Boys","880y","B","2:08"
"Illinois","1920","Boys","880y","A","2:07"
"Illinois","1920","Boys","880y","B","2:071?5"
"Illinois","1921","Boys","880y","A","2:062?5"
"Illinois","1921","Boys","880y","B","2:093?5"
"Illinois","1922","Boys","880y","A","2:043?5"
"Illinois","1922","Boys","880y","B","2:014?5"
"Illinois","1923","Boys","880y","A","2:05"
"Illinois","1923","Boys","880y","B","2:024?5"
"Illinois","1924","Boys","880y","A","2:05"
"Illinois","1924","Boys","880y","B","2:04"
"Illinois","1925","Boys","880y","A","2:052?5"
"Illinois","1925","Boys","880y","B","2:064?5"
"Illinois","1926","Boys","880y","","02:02.6"
"Illinois","1927","Boys","880y","","02:03.5"
"Illinois","1928","Boys","880y","","02:02.1"
"Illinois","1929","Boys","880y","","02:01.4"
"Illinois","1930","Boys","880y","","02:01.6"
"Illinois","1931","Boys","880y","","02:01.8"
"Illinois","1932","Boys","880y","","01:59.6"
"Illinois","1933","Boys","880y","","01:59.4"
"Illinois","1934","Boys","880y","","01:59.2"
"Illinois","1935","Boys","880y","","02:01.4"
"Illinois","1936","Boys","880y","","02:00.5"
"Illinois","1937","Boys","880y","","01:59.8"
"Illinois","1938","Boys","880y","","01:58.7"
"Illinois","1939","Boys","880y","","01:59.6"
"Illinois","1940","Boys","880y","","02:02.0"
"Illinois","1941","Boys","880y","","01:56.6"
"Illinois","1942","Boys","880y","","01:58.3"
"Illinois","1943","Boys","880y","","02:07.2"
"Illinois","1944","Boys","880y","","01:59.4"
"Illinois","1945","Boys","880y","","01:59.5"
"Illinois","1946","Boys","880y","","01:59.8"
"Illinois","1947","Boys","880y","","01:59.1"
"Illinois","1948","Boys","880y","","02:00.9"
"Illinois","1949","Boys","880y","","01:57.2"
"Illinois","1950","Boys","880y","","01:58.9"
"Illinois","1951","Boys","880y","","01:59.7"
"Illinois","1952","Boys","880y","","02:00.1"
"Illinois","1953","Boys","880y","","02:00.3"
"Illinois","1954","Boys","880y","","01:57.1"
"Illinois","1955","Boys","880y","","01:58.7"
"Illinois","1956","Boys","880y","","01:56.1"
"Illinois","1957","Boys","880y","","01:59.4"
"Illinois","1958","Boys","880y","","01:57.6"
"Illinois","1959","Boys","880y","","01:55.1"
"Illinois","1960","Boys","880y","","02:01.8"
"Illinois","1961","Boys","880y","","01:58.0"
"Illinois","1962","Boys","880y","","01:55.0"
"Illinois","1963","Boys","880y","","01:55.0"
"Illinois","1964","Boys","880y","","01:50.4"
"Illinois","1965","Boys","880y","","01:53.3"
"Illinois","1966","Boys","880y","","01:52.0"
"Illinois","1967","Boys","880y","","01:52.3"
"Illinois","1968","Boys","880y","","01:53.0"
"Illinois","1969","Boys","880y","","01:50.8"
"Illinois","1970","Boys","880y","","01:52.3"
"Illinois","1971","Boys","880y","","01:53.6"
"Illinois","1972","Boys","880y","","01:52.7"
"Illinois","1893","Boys","Mile","","5:411?2"
"Illinois","1894","Boys","Mile","","5:374?5"
"Illinois","1895","Boys","Mile","","5:023?5"
"Illinois","1896","Boys","Mile","","4:462?5"
"Illinois","1897","Boys","Mile","","4:583?5"
"Illinois","1898","Boys","Mile","","4:594?5"
"Illinois","1899","Boys","Mile","","4:543?5"
"Illinois","1900","Boys","Mile","","5:51"
"Illinois","1901","Boys","Mile","","4:40"
"Illinois","1902","Boys","Mile","","4:50"
"Illinois","1903","Boys","Mile","","4:41"
"Illinois","1904","Boys","Mile","","4:48"
"Illinois","1905","Boys","Mile","","4:443?5"
"Illinois","1906","Boys","Mile","","4:38"
"Illinois","1907","Boys","Mile","","4:432?5"
"Illinois","1908","Boys","Mile","","4:412?5"
"Illinois","1909","Boys","Mile","","4:382?5"
"Illinois","1910","Boys","Mile","","4:44"
"Illinois","1911","Boys","Mile","","4:371?5"
"Illinois","1912","Boys","Mile","","4:382?5"
"Illinois","1913","Boys","Mile","","4:39"
"Illinois","1914","Boys","Mile","A","4:384?5"
"Illinois","1914","Boys","Mile","B","4:373?5"
"Illinois","1915","Boys","Mile","A","4:422?5"
"Illinois","1915","Boys","Mile","B","4:41"
"Illinois","1916","Boys","Mile","A","4:392?5"
"Illinois","1916","Boys","Mile","B","4:431?5"
"Illinois","1916","Boys","Mile","C","5:142?5"
"Illinois","1919","Boys","Mile","A","4:512?5"
"Illinois","1919","Boys","Mile","B","5:05"
"Illinois","1920","Boys","Mile","A","4:443?5"
"Illinois","1920","Boys","Mile","B","4:532?5"
"Illinois","1921","Boys","Mile","A","4:372?5"
"Illinois","1921","Boys","Mile","B","4:401?5"
"Illinois","1922","Boys","Mile","A","4:382?5"
"Illinois","1922","Boys","Mile","B","4:47"
"Illinois","1923","Boys","Mile","A","4:394?5"
"Illinois","1923","Boys","Mile","B","4:42"
"Illinois","1924","Boys","Mile","A","4:401?5"
"Illinois","1924","Boys","Mile","B","4:451?5"
"Illinois","1925","Boys","Mile","A","4:38"
"Illinois","1925","Boys","Mile","B","4:434?5"
"Illinois","1926","Boys","Mile","","04:37.6"
"Illinois","1927","Boys","Mile","","04:34.2"
"Illinois","1928","Boys","Mile","","04:33.3"
"Illinois","1929","Boys","Mile","","04:38.7"
"Illinois","1930","Boys","Mile","","04:34.1"
"Illinois","1931","Boys","Mile","","04:34.7"
"Illinois","1932","Boys","Mile","","04:25.6"
"Illinois","1933","Boys","Mile","","04:25.2"
"Illinois","1934","Boys","Mile","","04:29.4"
"Illinois","1935","Boys","Mile","","04:31.8"
"Illinois","1936","Boys","Mile","","04:34.6"
"Illinois","1937","Boys","Mile","","04:33.2"
"Illinois","1938","Boys","Mile","","04:29.3"
"Illinois","1939","Boys","Mile","","04:33.6"
"Illinois","1940","Boys","Mile","","04:32.7"
"Illinois","1941","Boys","Mile","","04:27.1"
"Illinois","1942","Boys","Mile","","04:28.8"
"Illinois","1943","Boys","Mile","","04:34.7"
"Illinois","1944","Boys","Mile","","04:33.9"
"Illinois","1945","Boys","Mile","","04:31.8"
"Illinois","1946","Boys","Mile","","4:29"
"Illinois","1947","Boys","Mile","","04:23.1"
"Illinois","1948","Boys","Mile","","04:35.3"
"Illinois","1949","Boys","Mile","","04:28.5"
"Illinois","1950","Boys","Mile","","04:27.5"
"Illinois","1951","Boys","Mile","","04:25.4"
"Illinois","1952","Boys","Mile","","04:31.7"
"Illinois","1953","Boys","Mile","","04:32.1"
"Illinois","1954","Boys","Mile","","04:28.8"
"Illinois","1955","Boys","Mile","","04:25.5"
"Illinois","1956","Boys","Mile","","04:20.7"
"Illinois","1957","Boys","Mile","","04:27.2"
"Illinois","1958","Boys","Mile","","04:23.4"
"Illinois","1959","Boys","Mile","","04:26.2"
"Illinois","1960","Boys","Mile","","04:38.2"
"Illinois","1961","Boys","Mile","","04:16.2"
"Illinois","1962","Boys","Mile","","04:25.6"
"Illinois","1963","Boys","Mile","","04:30.0"
"Illinois","1964","Boys","Mile","","04:14.5"
"Illinois","1965","Boys","Mile","","04:22.0"
"Illinois","1966","Boys","Mile","","04:20.0"
"Illinois","1967","Boys","Mile","","04:11.7"
"Illinois","1968","Boys","Mile","","04:13.3"
"Illinois","1969","Boys","Mile","","04:16.2"
"Illinois","1970","Boys","Mile","","04:07.1"
"Illinois","1971","Boys","Mile","","04:07.4"
"Illinois","1972","Boys","Mile","","04:09.2"
"Illinois","1893","Boys","High Jump","","5-1"
"Illinois","1894","Boys","High Jump","","5-01?2"
"Illinois","1895","Boys","High Jump","","5-35?8"
"Illinois","1896","Boys","High Jump","","5-3"
"Illinois","1897","Boys","High Jump","","5-6"
"Illinois","1898","Boys","High Jump","","5-6"
"Illinois","1899","Boys","High Jump","","5-7"
"Illinois","1900","Boys","High Jump","","5-11"
"Illinois","1901","Boys","High Jump","","5-7"
"Illinois","1902","Boys","High Jump","","5-81?2"
"Illinois","1903","Boys","High Jump","","5-61?4"
"Illinois","1904","Boys","High Jump","","5-61?2"
"Illinois","1905","Boys","High Jump","","5-9"
"Illinois","1906","Boys","High Jump","","5-6"
"Illinois","1907","Boys","High Jump","","5-73?4"
"Illinois","1908","Boys","High Jump","","5-8"
"Illinois","1909","Boys","High Jump","","5-81?2"
"Illinois","1910","Boys","High Jump","","5-9"
"Illinois","1911","Boys","High Jump","","5-9"
"Illinois","1912","Boys","High Jump","","5-91?4"
"Illinois","1913","Boys","High Jump","","5-81?2"
"Illinois","1914","Boys","High Jump","A","5-8"
"Illinois","1914","Boys","High Jump","B","5-8"
"Illinois","1915","Boys","High Jump","A","5-8"
"Illinois","1915","Boys","High Jump","B","5-9"
"Illinois","1916","Boys","High Jump","A","5-8"
"Illinois","1916","Boys","High Jump","B","5-81?2"
"Illinois","1916","Boys","High Jump","C","5-7"
"Illinois","1919","Boys","High Jump","A","5-4"
"Illinois","1919","Boys","High Jump","B","5-8"
"Illinois","1920","Boys","High Jump","A","5-7"
"Illinois","1920","Boys","High Jump","B","5-9"
"Illinois","1921","Boys","High Jump","A","5-9"
"Illinois","1921","Boys","High Jump","B","5-9"
"Illinois","1922","Boys","High Jump","A","5-7"
"Illinois","1922","Boys","High Jump","B","5-91?2"
"Illinois","1923","Boys","High Jump","A","5-83?4"
"Illinois","1923","Boys","High Jump","B","5-103?4"
"Illinois","1924","Boys","High Jump","A","5-91?2"
"Illinois","1924","Boys","High Jump","B","5-111?2"
"Illinois","1925","Boys","High Jump","A","5-113?8"
"Illinois","1925","Boys","High Jump","B","5-91?8"
"Illinois","1926","Boys","High Jump","","6-35?8"
"Illinois","1927","Boys","High Jump","","6-31?2"
"Illinois","1928","Boys","High Jump","","5-113?4"
"Illinois","1929","Boys","High Jump","","5-113?4"
"Illinois","1930","Boys","High Jump","","NA-00"
"Illinois","1931","Boys","High Jump","","NA-2"
"Illinois","1932","Boys","High Jump","","5-113?4"
"Illinois","1933","Boys","High Jump","","6-51?8"
"Illinois","1934","Boys","High Jump","","NA-3"
"Illinois","1935","Boys","High Jump","","6-13?8"
"Illinois","1936","Boys","High Jump","","NA-4"
"Illinois","1937","Boys","High Jump","","NA-1"
"Illinois","1938","Boys","High Jump","","6-13?8"
"Illinois","1939","Boys","High Jump","","NA-4"
"Illinois","1940","Boys","High Jump","","NA-2"
"Illinois","1941","Boys","High Jump","","5-113?4"
"Illinois","1942","Boys","High Jump","","NA-4"
"Illinois","1943","Boys","High Jump","","NA-3"
"Illinois","1944","Boys","High Jump","","NA-3"
"Illinois","1945","Boys","High Jump","","NA-00"
"Illinois","1946","Boys","High Jump","","5-113?4"
"Illinois","1947","Boys","High Jump","","NA-1"
"Illinois","1948","Boys","High Jump","","6-23?8"
"Illinois","1949","Boys","High Jump","","5-113?4"
"Illinois","1950","Boys","High Jump","","5-111?2"
"Illinois","1951","Boys","High Jump","","6-37?8"
"Illinois","1952","Boys","High Jump","","6-15?8"
"Illinois","1953","Boys","High Jump","","6-23?4"
"Illinois","1954","Boys","High Jump","","6-31?4"
"Illinois","1955","Boys","High Jump","","NA-2"
"Illinois","1956","Boys","High Jump","","6-31?4"
"Illinois","1957","Boys","High Jump","","6-51?4"
"Illinois","1958","Boys","High Jump","","NA-3"
"Illinois","1959","Boys","High Jump","","NA-3"
"Illinois","1960","Boys","High Jump","","NA-2"
"Illinois","1961","Boys","High Jump","","NA-4"
"Illinois","1962","Boys","High Jump","","6-43?8"
"Illinois","1963","Boys","High Jump","","NA-4"
"Illinois","1964","Boys","High Jump","","6-41?2"
"Illinois","1965","Boys","High Jump","","NA-5"
"Illinois","1966","Boys","High Jump","","NA-5"
"Illinois","1967","Boys","High Jump","","6-91?4"
"Illinois","1968","Boys","High Jump","","6-61?4"
"Illinois","1969","Boys","High Jump","","NA-6"
"Illinois","1970","Boys","High Jump","","6-101?4"
"Illinois","1971","Boys","High Jump","","NA-8"
"Illinois","1972","Boys","High Jump","","NA-8"
"Illinois","1893","Boys","Pole Vault","","8-8"
"Illinois","1894","Boys","Pole Vault","","9-00"
"Illinois","1895","Boys","Pole Vault","","9-3"
"Illinois","1896","Boys","Pole Vault","","9-6"
"Illinois","1897","Boys","Pole Vault","","9-6"
"Illinois","1898","Boys","Pole Vault","","9-7"
"Illinois","1899","Boys","Pole Vault","","9-7"
"Illinois","1900","Boys","Pole Vault","","9-9"
"Illinois","1901","Boys","Pole Vault","","10-4"
"Illinois","1902","Boys","Pole Vault","","10-11?2"
"Illinois","1903","Boys","Pole Vault","","10-61?4"
"Illinois","1904","Boys","Pole Vault","","10-00"
"Illinois","1905","Boys","Pole Vault","","10-4"
"Illinois","1906","Boys","Pole Vault","","10-7"
"Illinois","1907","Boys","Pole Vault","","10-115?8"
"Illinois","1908","Boys","Pole Vault","","11-00"
"Illinois","1909","Boys","Pole Vault","","10-3"
"Illinois","1910","Boys","Pole Vault","","10-9"
"Illinois","1911","Boys","Pole Vault","","11-00"
"Illinois","1912","Boys","Pole Vault","","10-6"
"Illinois","1913","Boys","Pole Vault","","11-63?8"
"Illinois","1914","Boys","Pole Vault","A","11-3"
"Illinois","1914","Boys","Pole Vault","B","11-00"
"Illinois","1915","Boys","Pole Vault","A","11-61?2"
"Illinois","1915","Boys","Pole Vault","B","11-91?2"
"Illinois","1916","Boys","Pole Vault","A","11-3"
"Illinois","1916","Boys","Pole Vault","B","10-00"
"Illinois","1916","Boys","Pole Vault","C","11-3"
"Illinois","1919","Boys","Pole Vault","A","11-6"
"Illinois","1919","Boys","Pole Vault","B","11-3"
"Illinois","1920","Boys","Pole Vault","A","11-00"
"Illinois","1920","Boys","Pole Vault","B","11-3"
"Illinois","1921","Boys","Pole Vault","A","11-00"
"Illinois","1921","Boys","Pole Vault","B","11-00"
"Illinois","1922","Boys","Pole Vault","A","11-00"
"Illinois","1922","Boys","Pole Vault","B","11-3"
"Illinois","1923","Boys","Pole Vault","A","11-00"
"Illinois","1923","Boys","Pole Vault","B","11-6"
"Illinois","1924","Boys","Pole Vault","A","11-111?4"
"Illinois","1924","Boys","Pole Vault","B","11-00"
"Illinois","1925","Boys","Pole Vault","A","11-6"
"Illinois","1925","Boys","Pole Vault","B","11-6"
"Illinois","1926","Boys","Pole Vault","","11-9"
"Illinois","1927","Boys","Pole Vault","","12-41?2"
"Illinois","1928","Boys","Pole Vault","","12-00"
"Illinois","1929","Boys","Pole Vault","","11-61?2"
"Illinois","1930","Boys","Pole Vault","","12-73?4"
"Illinois","1931","Boys","Pole Vault","","11-10"
"Illinois","1932","Boys","Pole Vault","","11-6"
"Illinois","1933","Boys","Pole Vault","","12-2"
"Illinois","1934","Boys","Pole Vault","","12-6"
"Illinois","1935","Boys","Pole Vault","","11-4"
"Illinois","1936","Boys","Pole Vault","","12-4"
"Illinois","1937","Boys","Pole Vault","","12-6"
"Illinois","1938","Boys","Pole Vault","","12-111?2"
"Illinois","1939","Boys","Pole Vault","","12-3"
"Illinois","1940","Boys","Pole Vault","","11-6"
"Illinois","1941","Boys","Pole Vault","","12-43?4"
"Illinois","1942","Boys","Pole Vault","","11-8"
"Illinois","1943","Boys","Pole Vault","","12-8"
"Illinois","1944","Boys","Pole Vault","","12-4"
"Illinois","1945","Boys","Pole Vault","","12-4"
"Illinois","1946","Boys","Pole Vault","","12-3"
"Illinois","1947","Boys","Pole Vault","","12-3"
"Illinois","1948","Boys","Pole Vault","","12-9"
"Illinois","1949","Boys","Pole Vault","","12-3"
"Illinois","1950","Boys","Pole Vault","","13-01?8"
"Illinois","1951","Boys","Pole Vault","","12-81?2"
"Illinois","1952","Boys","Pole Vault","","12-6"
"Illinois","1953","Boys","Pole Vault","","12-6"
"Illinois","1954","Boys","Pole Vault","","12-4"
"Illinois","1955","Boys","Pole Vault","","12-6"
"Illinois","1956","Boys","Pole Vault","","12-1"
"Illinois","1957","Boys","Pole Vault","","12-2"
"Illinois","1958","Boys","Pole Vault","","12-6"
"Illinois","1959","Boys","Pole Vault","","12-8"
"Illinois","1960","Boys","Pole Vault","","13-01?2"
"Illinois","1961","Boys","Pole Vault","","12-00"
"Illinois","1962","Boys","Pole Vault","","12-6"
"Illinois","1963","Boys","Pole Vault","","13-91?2"
"Illinois","1964","Boys","Pole Vault","","13-4"
"Illinois","1965","Boys","Pole Vault","","14-31?2"
"Illinois","1966","Boys","Pole Vault","","14-0"
"Illinois","1967","Boys","Pole Vault","","14-0"
"Illinois","1968","Boys","Pole Vault","","15-03?4"
"Illinois","1969","Boys","Pole Vault","","14-0"
"Illinois","1970","Boys","Pole Vault","","14-0"
"Illinois","1971","Boys","Pole Vault","","14-4"
"Illinois","1972","Boys","Pole Vault","","15-0"
