"State","Year","Gender","Event","Class","Mark"
"Nebraska",2014,"Boys","High Jump","D","6-06.00"
"Nebraska",2014,"Boys","Pole Vault","D","14-06.00"
"Nebraska",2014,"Boys","800m","D","2:03.40"
"Nebraska",2014,"Boys","800m","D","1:56.83"
"Nebraska",2014,"Boys","100m","D","11.34"
"Nebraska",2014,"Boys","1600m","D","4:33.01"
"Nebraska",2013,"Girls","High Jump","a","5-05.00"
"Nebraska",2013,"Girls","Pole Vault","a","11-04.00"
"Nebraska",2013,"Girls","800m","a","2:20.91"
"Nebraska",2013,"Girls","800m","a","2:14.09"
"Nebraska",2013,"Girls","100m","a","12.00"
"Nebraska",2013,"Girls","1600m","a","5:03.24"
"Nebraska",2013,"Girls","Pole Vault","b","11-08.00"
"Nebraska",2013,"Girls","High Jump","b","5-04.00"
"Nebraska",2013,"Girls","800m","b","2:24.80"
"Nebraska",2013,"Girls","800m","b","2:12.66"
"Nebraska",2013,"Girls","100m","b","12.10"
"Nebraska",2013,"Girls","1600m","b","5:09.20"
"Nebraska",2013,"Girls","Pole Vault","c","11-06.50"
"Nebraska",2013,"Girls","High Jump","c","5-04.00"
"Nebraska",2013,"Girls","800m","c","2:20.72"
"Nebraska",2013,"Girls","800m","c","2:20.10"
"Nebraska",2013,"Girls","100m","c","12.37"
"Nebraska",2013,"Girls","1600m","c","5:17.94"
"Nebraska",2013,"Girls","High Jump","d","5-04.00"
"Nebraska",2013,"Girls","Pole Vault","d","10-08.00"
"Nebraska",2013,"Girls","800m","d","2:29.70"
"Nebraska",2013,"Girls","800m","d","2:21.48"
"Nebraska",2013,"Girls","100m","d","12.60"
"Nebraska",2013,"Girls","1600m","d","5:33.67"
"Nebraska",2013,"Boys","Pole Vault","a","16-00.00"
"Nebraska",2013,"Boys","High Jump","a","6-10.00"
"Nebraska",2013,"Boys","800m","a","1:57.35"
"Nebraska",2013,"Boys","800m","a","1:51.72"
"Nebraska",2013,"Boys","100m","a","10.41"
"Nebraska",2013,"Boys","1600m","a","4:13.59"
"Nebraska",2013,"Boys","High Jump","b","6-06.00"
"Nebraska",2013,"Boys","Pole Vault","b","15-04.00"
"Nebraska",2013,"Boys","800m","b","1:59.73"
"Nebraska",2013,"Boys","800m","b","1:54.56"
"Nebraska",2013,"Boys","100m","b","10.75"
"Nebraska",2013,"Boys","1600m","b","4:27.73"
"Nebraska",2013,"Boys","High Jump","c","6-08.00"
"Nebraska",2013,"Boys","Pole Vault","c","14-08.00"
"Nebraska",2013,"Boys","800m","c","2:01.82"
"Nebraska",2013,"Boys","800m","c","1:57.80"
"Nebraska",2013,"Boys","100m","c","10.85"
"Nebraska",2013,"Boys","1600m","c","4:30.95"
"Nebraska",2013,"Boys","Pole Vault","d","14-04.00"
"Nebraska",2013,"Boys","High Jump","d","6-05.00"
"Nebraska",2013,"Boys","800m","d","2:03.29"
"Nebraska",2013,"Boys","800m","d","1:58.70"
"Nebraska",2013,"Boys","100m","d","11.03"
"Nebraska",2013,"Boys","1600m","d","4:38.79"
"Nebraska",2012,"Girls","Pole Vault","A","11-02.00"
"Nebraska",2012,"Girls","Pole Vault","A","9-06.00"
"Nebraska",2012,"Girls","High Jump","A","5-04.00"
"Nebraska",2012,"Girls","800m","A","2:20.31"
"Nebraska",2012,"Girls","800m","A","2:16.37"
"Nebraska",2012,"Girls","800m","A","2:16.37"
"Nebraska",2012,"Girls","800m","A","2:20.31"
"Nebraska",2012,"Girls","100m","A","11.97"
"Nebraska",2012,"Girls","1600m","A","5:01.25"
"Nebraska",2012,"Girls","1600m","A","5:34.28"
"Nebraska",2012,"Girls","High Jump","B","5-06.00"
"Nebraska",2012,"Girls","Pole Vault","B","11-10.00"
"Nebraska",2012,"Girls","Pole Vault","B","9-00.00"
"Nebraska",2012,"Girls","800m","B","2:24.62"
"Nebraska",2012,"Girls","800m","B","2:33.84"
"Nebraska",2012,"Girls","800m","B","2:15.20"
"Nebraska",2012,"Girls","800m","B","2:27.04"
"Nebraska",2012,"Girls","800m","B","2:15.20"
"Nebraska",2012,"Girls","100m","B","12.27"
"Nebraska",2012,"Girls","1600m","B","5:07.02"
"Nebraska",2012,"Girls","1600m","B","5:27.58"
"Nebraska",2012,"Girls","1600m","B","5:44.59"
"Nebraska",2012,"Girls","High Jump","C","5-03.00"
"Nebraska",2012,"Girls","Pole Vault","C","10-10.00"
"Nebraska",2012,"Girls","800m","C","2:25.18"
"Nebraska",2012,"Girls","800m","C","2:34.63"
"Nebraska",2012,"Girls","800m","C","2:19.15"
"Nebraska",2012,"Girls","800m","C","2:32.08"
"Nebraska",2012,"Girls","800m","C","2:19.15"
"Nebraska",2012,"Girls","800m","C","2:25.18"
"Nebraska",2012,"Girls","100m","C","12.70"
"Nebraska",2012,"Girls","1600m","C","5:16.13"
"Nebraska",2012,"Girls","1600m","C","5:35.55"
"Nebraska",2012,"Girls","1600m","C","5:56.60"
"Nebraska",2012,"Girls","Pole Vault","D","9-10.00"
"Nebraska",2012,"Girls","High Jump","D","5-04.00"
"Nebraska",2012,"Girls","800m","D","2:29.19"
"Nebraska",2012,"Girls","800m","D","2:35.87"
"Nebraska",2012,"Girls","800m","D","2:19.90"
"Nebraska",2012,"Girls","800m","D","2:31.29"
"Nebraska",2012,"Girls","800m","D","2:19.90"
"Nebraska",2012,"Girls","100m","D","12.57"
"Nebraska",2012,"Girls","1600m","D","5:17.67"
"Nebraska",2012,"Girls","1600m","D","5:43.78"
"Nebraska",2012,"Girls","1600m","D","6:00.05"
"Nebraska",2012,"Boys","High Jump","A","6-10.00"
"Nebraska",2012,"Boys","High Jump","A","6-02.00"
"Nebraska",2012,"Boys","Pole Vault","A","15-08.00"
"Nebraska",2012,"Boys","800m","A","1:54.27"
"Nebraska",2012,"Boys","800m","A","1:53.63"
"Nebraska",2012,"Boys","800m","A","1:53.63"
"Nebraska",2012,"Boys","800m","A","1:54.27"
"Nebraska",2012,"Boys","100m","A","10.41"
"Nebraska",2012,"Boys","1600m","A","4:14.39"
"Nebraska",2012,"Boys","1600m","A","4:33.03"
"Nebraska",2012,"Boys","Pole Vault","B","14-00.00"
"Nebraska",2012,"Boys","High Jump","B","6-07.00"
"Nebraska",2012,"Boys","800m","B","1:57.16"
"Nebraska",2012,"Boys","800m","B","2:07.81"
"Nebraska",2012,"Boys","800m","B","1:53.73"
"Nebraska",2012,"Boys","800m","B","2:02.28"
"Nebraska",2012,"Boys","800m","B","1:53.73"
"Nebraska",2012,"Boys","800m","B","1:57.16"
"Nebraska",2012,"Boys","100m","B","10.88"
"Nebraska",2012,"Boys","1600m","B","4:18.52"
"Nebraska",2012,"Boys","1600m","B","4:34.72"
"Nebraska",2012,"Boys","1600m","B","4:45.42"
"Nebraska",2012,"Boys","Pole Vault","C","14-04.00"
"Nebraska",2012,"Boys","Pole Vault","C","11-06.00"
"Nebraska",2012,"Boys","High Jump","C","6-06.00"
"Nebraska",2012,"Boys","800m","C","2:00.81"
"Nebraska",2012,"Boys","800m","C","2:10.46"
"Nebraska",2012,"Boys","800m","C","1:57.18"
"Nebraska",2012,"Boys","800m","C","2:08.33"
"Nebraska",2012,"Boys","800m","C","1:57.18"
"Nebraska",2012,"Boys","800m","C","2:00.81"
"Nebraska",2012,"Boys","100m","C","10.97"
"Nebraska",2012,"Boys","1600m","C","4:26.71"
"Nebraska",2012,"Boys","1600m","C","4:42.22"
"Nebraska",2012,"Boys","1600m","C","4:59.09"
"Nebraska",2012,"Boys","High Jump","D","6-05.00"
"Nebraska",2012,"Boys","High Jump","D","6-00.00"
"Nebraska",2012,"Boys","Pole Vault","D","15-04.75"
"Nebraska",2012,"Boys","Pole Vault","D","13-00.00"
"Nebraska",2012,"Boys","Pole Vault","D","11-00.00"
"Nebraska",2012,"Boys","800m","D","2:00.83"
"Nebraska",2012,"Boys","800m","D","2:16.89"
"Nebraska",2012,"Boys","800m","D","1:59.63"
"Nebraska",2012,"Boys","800m","D","2:08.39"
"Nebraska",2012,"Boys","800m","D","1:59.63"
"Nebraska",2012,"Boys","800m","D","2:00.83"
"Nebraska",2012,"Boys","100m","D","11.06"
"Nebraska",2012,"Boys","1600m","D","4:29.06"
"Nebraska",2012,"Boys","1600m","D","4:47.53"
"Nebraska",2012,"Boys","1600m","D","5:00.81"
