"State","Year","Gender","Event","Class","Mark"
"Ohio","2017","Girls","1600m","Division III","5:01.08"
"Ohio","2017","Boys","1600m","Division III","4:13.69"
"Ohio","2017","Girls","800m","Division III","2:13.12"
"Ohio","2017","Boys","800m","Division III","1:52.54"
"Ohio","2017","Girls","High Jump","Division III","5-09.00"
"Ohio","2017","Boys","High Jump","Division III","6-09.00"
"Ohio","2017","Girls","Pole Vault","Division III","11-10.00"
"Ohio","2017","Boys","Pole Vault","Division III","15-02.00"
"Ohio","2019","Girls","100m","Division I","11.93"
"Ohio","2019","Boys","100m","Division I","10.67"
"Ohio","2019","Girls","1600m","Division I","4:45.25"
"Ohio","2019","Boys","1600m","Division I","4:14.11"
"Ohio","2019","Girls","800m","Division I","2:08.60"
"Ohio","2019","Boys","800m","Division I","1:51.16"
"Ohio","2019","Girls","High Jump","Division I","5-09.00"
"Ohio","2019","Boys","High Jump","Division I","6-11.00"
"Ohio","2019","Girls","Pole Vault","Division I","13-07.00"
"Ohio","2019","Boys","Pole Vault","Division I","16-06.00"
"Ohio","2019","Girls","100m","Division II","11.97"
"Ohio","2019","Boys","100m","Division II","10.90"
"Ohio","2019","Girls","1600m","Division II","4:53.34"
"Ohio","2019","Boys","1600m","Division II","4:16.56"
"Ohio","2019","Girls","800m","Division II","2:13.12"
"Ohio","2019","Boys","800m","Division II","1:53.58"
"Ohio","2019","Girls","High Jump","Division II","5-05.00"
"Ohio","2019","Boys","High Jump","Division II","6-08.00"
"Ohio","2019","Girls","Pole Vault","Division II","12-02.00"
"Ohio","2019","Boys","Pole Vault","Division II","15-06.00"
"Ohio","2019","Girls","100m","Division III","12.38"
"Ohio","2019","Boys","100m","Division III","10.69"
"Ohio","2019","Girls","1600m","Division III","4:56.38"
"Ohio","2019","Boys","1600m","Division III","4:23.88"
"Ohio","2019","Girls","800m","Division III","2:10.53"
"Ohio","2019","Boys","800m","Division III","1:53.77"
"Ohio","2019","Girls","High Jump","Division III","5-07.00"
"Ohio","2019","Boys","High Jump","Division III","6-10.00"
"Ohio","2019","Girls","Pole Vault","Division III","13-00.25"
"Ohio","2019","Boys","Pole Vault","Division III","15-05.00"
